file_id,source_commit,source_path,event_subscriber_attributes
CZFILE-0153,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,8
CZFILE-0154,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementLineHandlerCZL.Codeunit.al,1
CZFILE-0155,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStmtXMLExportHelperCZL.Codeunit.al,0
CZFILE-0156,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStmtXMLExportRunnerCZL.Codeunit.al,0
CZFILE-0157,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VEntryApplyPstdEntHandlerCZL.Codeunit.al,2
CZFILE-0158,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendEntryEditHandlerCZL.Codeunit.al,1
CZFILE-0159,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendLedgerEntryHandlerCZL.Codeunit.al,1
CZFILE-0160,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorBankAccHandlerCZL.Codeunit.al,2
CZFILE-0161,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorHandlerCZL.Codeunit.al,3
CZFILE-0162,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorTemplHandlerCZL.Codeunit.al,3
CZFILE-0163,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/WhseJournalLineHandlerCZL.Codeunit.al,1
CZFILE-0164,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/WhseWorkshtLineHandlerCZL.Codeunit.al,1
CZFILE-0165,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/WorkflowResponseHandlingCZL.Codeunit.al,3
CZFILE-0166,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/AccSchedLineTotTypeCZL.EnumExt.al,0
CZFILE-0167,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/AllowNonDeductVATTypeCZL.EnumExt.al,0
CZFILE-0168,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/FeatureToUpdateCZL.EnumExt.al,0
CZFILE-0169,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/InvtPostBufferAccTypeCZL.EnumExt.al,0
CZFILE-0170,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/ManualSetupCategoryCZL.EnumExt.al,0
CZFILE-0171,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/PurchAppliestoDocTypeCZL.EnumExt.al,0
CZFILE-0172,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/EnumExtensions/VATStatementLineTypeCZL.EnumExt.al,0
CZFILE-0173,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/AccScheduleSourceTableCZL.Enum.al,0
CZFILE-0174,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/AccScheduleSourceTypeCZL.Enum.al,0
CZFILE-0175,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/AccountingScheduleCalcCZL.Enum.al,0
CZFILE-0176,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/AccountingScheduleTypeCZL.Enum.al,0
CZFILE-0177,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/AssetsLiabilitiesTypeCZL.Enum.al,0
CZFILE-0178,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/CreditMemoTypeCZL.Enum.al,0
CZFILE-0179,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/DefaultOrigDocVATDateCZL.Enum.al,0
CZFILE-0180,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/DefaultVATDateCZL.Enum.al,0
CZFILE-0181,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/EETAppliedDocumentTypeCZL.Enum.al,0
CZFILE-0182,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/EETCashRegisterTypeCZL.Enum.al,0
CZFILE-0183,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/EETSalesRegimeCZL.Enum.al,0
CZFILE-0184,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/EETStatusCZL.Enum.al,0
CZFILE-0185,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/GLAccountGroupCZL.Enum.al,0
CZFILE-0186,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/IntrastatDetailSourceCZL.Enum.al,0
CZFILE-0187,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/IntrastatStatementTypeCZL.Enum.al,0
CZFILE-0188,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/NetChangeAccountTypeCZL.Enum.al,0
CZFILE-0189,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/RegLogAccountTypeCZL.Enum.al,0
CZFILE-0190,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/RegLogDetailFieldCZL.Enum.al,0
CZFILE-0191,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/RegLogDetailStatusCZL.Enum.al,0
CZFILE-0192,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/RegLogDetailedFieldStatusCZL.Enum.al,0
CZFILE-0193,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/ReverseChargeCheckCZL.Enum.al,0
CZFILE-0194,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/UserSetupLineTypeCZL.Enum.al,0
CZFILE-0195,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATCtrlReportCorectCZL.Enum.al,0
CZFILE-0196,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATCtrlReportDeclTypeCZL.Enum.al,0
CZFILE-0197,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATCtrlReportFormatCZL.Enum.al,0
CZFILE-0198,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATCtrlReportModeCZL.Enum.al,0
CZFILE-0199,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATRateCZL.Enum.al,0
CZFILE-0200,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATReportAmountTypeCZL.Enum.al,0
CZFILE-0201,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATReportTypeCZL.Enum.al,0
CZFILE-0202,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATStatementXMLFormatCZL.Enum.al,0
CZFILE-0203,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Enums/VATStmtDeclarationTypeCZL.Enum.al,0
CZFILE-0204,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Interfaces/EETCashRegisterCZL.Interface.al,0
CZFILE-0205,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Interfaces/VATControlReportExportCZL.Interface.al,0
CZFILE-0206,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/Interfaces/VATStatementExportCZL.Interface.al,0
CZFILE-0207,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/AccScheduleOverviewCZL.PageExt.al,0
CZFILE-0208,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/AccountScheduleCZL.PageExt.al,0
CZFILE-0209,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/AccountScheduleNamesCZL.PageExt.al,0
CZFILE-0210,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/AccountantActivitiesCZL.PageExt.al,0
CZFILE-0211,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/AccountingManagerRCCZL.PageExt.al,0
CZFILE-0212,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/AdministratorMainRCCZL.PageExt.al,0
CZFILE-0213,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BankAccountCardCZL.PageExt.al,0
CZFILE-0214,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BankAccountListCZL.PageExt.al,0
CZFILE-0215,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BlanketPurchOrdSubformCZL.PageExt.al,0
CZFILE-0216,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BlanketPurchaseOrderCZL.PageExt.al,0
CZFILE-0217,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BlanketPurchaseOrdersCZL.PageExt.al,0
CZFILE-0218,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BlanketSalesOrdSubformCZL.PageExt.al,0
CZFILE-0219,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BlanketSalesOrderCZL.PageExt.al,0
CZFILE-0220,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/BlanketSalesOrdersCZL.PageExt.al,0
CZFILE-0221,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CashReceiptJournalCZL.PageExt.al,0
CZFILE-0222,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ChartofAccountsCZL.PageExt.al,0
CZFILE-0223,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ChartofAccountsGLCZL.PageExt.al,0
CZFILE-0224,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ChartofAccsAnViewCZL.PageExt.al,0
CZFILE-0225,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CompanyInformationCZL.PageExt.al,0
CZFILE-0226,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ContactCardCZL.PageExt.al,0
CZFILE-0227,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ContactListCZL.PageExt.al,0
CZFILE-0228,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CopyGenJnlParametersCZL.PageExt.al,0
CZFILE-0229,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CustLedgEntriesPreviewCZL.PageExt.al,0
CZFILE-0230,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CustomerCardCZL.PageExt.al,0
CZFILE-0231,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CustomerLedgerEntriesCZL.PageExt.al,0
CZFILE-0232,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CustomerListCZL.PageExt.al,0
CZFILE-0233,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/CustomerTemplCardCZL.PageExt.al,0
CZFILE-0234,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/DepreciationBookCardCZL.PageExt.al,0
CZFILE-0235,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/DetCustLedgEntrPreviewCZL.PageExt.al,0
CZFILE-0236,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/DetVendEntriesPreviewCZL.PageExt.al,0
CZFILE-0237,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/DetailedCustLedgEntriesCZL.PageExt.al,0
CZFILE-0238,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/DetailedVendLedgEntriesCZL.PageExt.al,0
CZFILE-0239,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/EmployeeLedgerEntriesCZL.PageExt.al,0
CZFILE-0240,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/FinanceChargeMemoCZL.PageExt.al,0
CZFILE-0241,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/FinanceChargeMemoListCZL.PageExt.al,0
CZFILE-0242,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/FinanceManagerRCCZL.PageExt.al,0
CZFILE-0243,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/FinancialReportsCZL.PageExt.al,0
CZFILE-0244,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/FixedAssetGLJournalCZL.PageExt.al,0
CZFILE-0245,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GLAccountBalanceLinesCZL.PageExt.al,0
CZFILE-0246,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GLAccountCardCZL.PageExt.al,0
CZFILE-0247,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GLBalanceCZL.PageExt.al,0
CZFILE-0248,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GLEntriesPreviewCZL.PageExt.al,0
CZFILE-0249,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GLRegistersCZL.PageExt.al,0
CZFILE-0250,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GeneralJournalBatchesCZL.PageExt.al,0
CZFILE-0251,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GeneralJournalCZL.PageExt.al,0
CZFILE-0252,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GeneralJournalTemplatesCZL.PageExt.al,0
CZFILE-0253,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GeneralLedgerSetupCZL.PageExt.al,0
CZFILE-0254,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GeneralPostingSetupCZL.PageExt.al,0
CZFILE-0255,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/GeneralPostingSetupCardCZL.PageExt.al,0
CZFILE-0256,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InventoryPostingSetupCZL.PageExt.al,0
CZFILE-0257,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InventoryReportEntryCZL.PageExt.al,0
CZFILE-0258,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InventorySetupCZL.PageExt.al,0
CZFILE-0259,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InvtReceiptCZL.PageExt.al,0
CZFILE-0260,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InvtReceiptsCZL.PageExt.al,0
CZFILE-0261,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InvtShipmentCZL.PageExt.al,0
CZFILE-0262,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/InvtShipmentsCZL.PageExt.al,0
CZFILE-0263,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/IssuedFinChMemoListCZL.PageExt.al,0
CZFILE-0264,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/IssuedFinanceChargeMemoCZL.PageExt.al,0
CZFILE-0265,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/IssuedReminderCZL.PageExt.al,0
CZFILE-0266,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/IssuedReminderListCZL.PageExt.al,0
CZFILE-0267,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ItemChargeAsgmtPurchCZL.PageExt.al,0
CZFILE-0268,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ItemJournalCZL.PageExt.al,0
CZFILE-0269,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ItemListCZL.PageExt.al,0
CZFILE-0270,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ItemReclassJournalCZL.PageExt.al,0
CZFILE-0271,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/ItemRegistersCZL.PageExt.al,0
CZFILE-0272,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/JobGLJournalCZL.PageExt.al,0
CZFILE-0273,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/JobJournalCZL.PageExt.al,0
CZFILE-0274,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/LocationCardCZL.PageExt.al,0
CZFILE-0275,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PaymentJournalCZL.PageExt.al,0
CZFILE-0276,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PaymentMethodsCZL.PageExt.al,0
CZFILE-0277,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PaymentReconcJournalCZL.PageExt.al,0
CZFILE-0278,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PhysInventoryJournalCZL.PageExt.al,0
CZFILE-0279,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PhysInvtLedgerEntriesCZL.PageExt.al,0
CZFILE-0280,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PhysicalInvtOrderSubfCZL.PageExt.al,0
CZFILE-0281,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedDirectTransSubCZL.PageExt.al,0
CZFILE-0282,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedGeneralJournalCZL.PageExt.al,0
CZFILE-0283,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedInvtReceiptCZL.PageExt.al,0
CZFILE-0284,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedInvtReceiptsCZL.PageExt.al,0
CZFILE-0285,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedInvtShipmentCZL.PageExt.al,0
CZFILE-0286,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedInvtShipmentsCZL.PageExt.al,0
CZFILE-0287,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPhysInvtOrderCZL.PageExt.al,0
CZFILE-0288,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchCMSubformCZL.PageExt.al,0
CZFILE-0289,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchCreditMemoCZL.PageExt.al,0
CZFILE-0290,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchCreditMemosCZL.PageExt.al,0
CZFILE-0291,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchInvSubformCZL.PageExt.al,0
CZFILE-0292,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchInvUpdateCZL.PageExt.al,0
CZFILE-0293,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchRcptSubformCZL.PageExt.al,0
CZFILE-0294,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchaseInvoiceCZL.PageExt.al,0
CZFILE-0295,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchaseInvoicesCZL.PageExt.al,0
CZFILE-0296,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedPurchaseReceiptCZL.PageExt.al,0
CZFILE-0297,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedRetRcptSubformCZL.PageExt.al,0
CZFILE-0298,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedRetShptSubformCZL.PageExt.al,0
CZFILE-0299,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedReturnReceiptCZL.PageExt.al,0
CZFILE-0300,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedReturnShipmentCZL.PageExt.al,0
CZFILE-0301,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesCMSubformCZL.PageExt.al,0
CZFILE-0302,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesCreditMemoCZL.PageExt.al,0
CZFILE-0303,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesCreditMemosCZL.PageExt.al,0
CZFILE-0304,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesInvSubformCZL.PageExt.al,0
CZFILE-0305,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesInvUpdateCZL.PageExt.al,0
CZFILE-0306,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesInvoiceCZL.PageExt.al,0
CZFILE-0307,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesInvoicesCZL.PageExt.al,0
CZFILE-0308,397d01199c321e774edaf23a7290fee40f75c6a6,src/Apps/CZ/CoreLocalizationPack/app/Src/PageExtensions/PostedSalesShipmentCZL.PageExt.al,0
